,Gene name,Gene stable ID
29048,,ENSDARG00000112406
29049,,ENSDARG00000109577
29050,mboat4,ENSDARG00000052110
29051,art4,ENSDARG00000078178
29052,GPR6,ENSDARG00000052400
29053,C20H1orf198,ENSDARG00000043842
29054,PLCB4,ENSDARG00000100786
29055,,ENSDARG00000111385
29056,,ENSDARG00000111118
29057,,ENSDARG00000114918
29058,PID1,ENSDARG00000098984
29059,,ENSDARG00000114822
29060,,ENSDARG00000112558
29061,otud1,ENSDARG00000100872
29062,,ENSDARG00000114511
29063,adam28,ENSDARG00000109685
29064,,ENSDARG00000113574
29065,,ENSDARG00000100883
29066,ndufab1a,ENSDARG00000112762
29067,,ENSDARG00000117100
29068,CDCP1,ENSDARG00000110186
29069,slc39a4,ENSDARG00000059361
29070,,ENSDARG00000111181
29071,,ENSDARG00000090304
29072,,ENSDARG00000110442
29073,pomgnt1,ENSDARG00000111516
29074,5S_rRNA,ENSDARG00000098198
29075,MAP4K4,ENSDARG00000098670
29076,,ENSDARG00000115930
29077,hhex,ENSDARG00000098231
29078,mpeg1.1,ENSDARG00000110905
29079,,ENSDARG00000115151
29080,,ENSDARG00000111453
29081,5S_rRNA,ENSDARG00000108447
29082,gig2h,ENSDARG00000103444
29083,man1b1b,ENSDARG00000112570
29084,5S_rRNA,ENSDARG00000106364
29085,wasf3a,ENSDARG00000059466
29086,,ENSDARG00000114081
29087,,ENSDARG00000115480
29088,akap12b,ENSDARG00000110544
29089,5S_rRNA,ENSDARG00000112718
29090,,ENSDARG00000115471
29091,,ENSDARG00000086037
29092,5S_rRNA,ENSDARG00000108158
29093,5S_rRNA,ENSDARG00000099857
29094,BPHL,ENSDARG00000102877
29095,,ENSDARG00000116905
29096,valopb,ENSDARG00000110871
29097,,ENSDARG00000115019
29098,,ENSDARG00000115694
29099,5S_rRNA,ENSDARG00000113155
29100,C1QTNF9,ENSDARG00000058318
29101,CCKBR,ENSDARG00000076824
29102,5S_rRNA,ENSDARG00000108552
29103,pa2g4b,ENSDARG00000115881
29104,,ENSDARG00000112756
29105,5S_rRNA,ENSDARG00000090367
29106,,ENSDARG00000110478
29107,,ENSDARG00000116296
29108,5S_rRNA,ENSDARG00000113220
29109,,ENSDARG00000110952
29110,,ENSDARG00000111645
29111,,ENSDARG00000113823
29112,5S_rRNA,ENSDARG00000113593
29113,INTS4,ENSDARG00000102953
29114,,ENSDARG00000113867
29115,5S_rRNA,ENSDARG00000111104
29116,,ENSDARG00000109635
29117,,ENSDARG00000109395
29118,TMEM101,ENSDARG00000114508
29119,5S_rRNA,ENSDARG00000081078
29120,5S_rRNA,ENSDARG00000116683
29121,,ENSDARG00000113420
29122,ponzr5,ENSDARG00000115684
29123,,ENSDARG00000102813
29124,,ENSDARG00000116978
29125,5S_rRNA,ENSDARG00000088199
29126,,ENSDARG00000089995
29127,,ENSDARG00000109423
29128,,ENSDARG00000112985
29129,5S_rRNA,ENSDARG00000106074
29130,GINS4,ENSDARG00000016044
29131,adamts15a,ENSDARG00000111736
29132,,ENSDARG00000113405
29133,cyp1c1,ENSDARG00000101195
29134,ptrh2,ENSDARG00000111027
29135,5S_rRNA,ENSDARG00000116917
29136,,ENSDARG00000102411
29137,snord79.1,ENSDARG00000080924
29138,TMEM26,ENSDARG00000014682
29139,STC2,ENSDARG00000102206
29140,zgc:194114,ENSDARG00000074950
29141,,ENSDARG00000114407
29142,SNORA73,ENSDARG00000083400
29143,slc2a1a,ENSDARG00000116129
29144,,ENSDARG00000076702
29145,si:dkey-111e8.4,ENSDARG00000115133
29146,,ENSDARG00000113718
29147,5S_rRNA,ENSDARG00000083061
29148,,ENSDARG00000101800
29149,,ENSDARG00000117094
29150,,ENSDARG00000113364
29151,gramd2aa,ENSDARG00000103736
29152,U6,ENSDARG00000114371
29153,C2CD4C,ENSDARG00000079876
29154,,ENSDARG00000111011
29155,fbxo10,ENSDARG00000116317
29156,TMEM19,ENSDARG00000098186
29157,BAIAP2,ENSDARG00000103333
29158,MCHR2,ENSDARG00000101313
29159,,ENSDARG00000116175
29160,,ENSDARG00000110009
29161,,ENSDARG00000080422
29162,,ENSDARG00000109109
29163,COL10A1,ENSDARG00000101535
29164,,ENSDARG00000116161
29165,,ENSDARG00000112722
29166,rap1gapa,ENSDARG00000110356
29167,CDR2L,ENSDARG00000026834
29168,PDPR,ENSDARG00000103288
29169,U6,ENSDARG00000110640
29170,5S_rRNA,ENSDARG00000113035
29171,,ENSDARG00000088906
29172,,ENSDARG00000109876
29173,,ENSDARG00000115279
29174,exo1,ENSDARG00000112534
29175,STON1,ENSDARG00000104596
29176,,ENSDARG00000084543
29177,ccr12b.1,ENSDARG00000059410
29178,ccdc181,ENSDARG00000062021
29179,dre-mir-430a-15,ENSDARG00000110053
29180,,ENSDARG00000114015
29181,U1,ENSDARG00000110196
29182,ASMT,ENSDARG00000098249
29183,5S_rRNA,ENSDARG00000082395
29184,DLG4,ENSDARG00000039385
29185,casp22,ENSDARG00000110300
29186,5S_rRNA,ENSDARG00000085296
29187,,ENSDARG00000110749
29188,nrl,ENSDARG00000100466
29189,,ENSDARG00000114615
29190,5S_rRNA,ENSDARG00000081146
29191,,ENSDARG00000110146
29192,JMJD6,ENSDARG00000102896
29193,5S_rRNA,ENSDARG00000115034
29194,,ENSDARG00000105033
29195,,ENSDARG00000099747
29196,appl2,ENSDARG00000100151
29197,,ENSDARG00000109856
29198,5S_rRNA,ENSDARG00000114280
29199,smc2,ENSDARG00000114076
29200,,ENSDARG00000100188
29201,5S_rRNA,ENSDARG00000083387
29202,,ENSDARG00000116486
29203,,ENSDARG00000113092
29204,,ENSDARG00000115404
29205,5S_rRNA,ENSDARG00000081586
29206,DGKI,ENSDARG00000063578
29207,,ENSDARG00000113294
29208,zgc:174719,ENSDARG00000109869
29209,5S_rRNA,ENSDARG00000086010
29210,,ENSDARG00000115129
29211,camsap3,ENSDARG00000059475
29212,,ENSDARG00000109670
29213,gig2i,ENSDARG00000115581
29214,5S_rRNA,ENSDARG00000115438
29215,mtbl,ENSDARG00000115319
29216,,ENSDARG00000117087
29217,,ENSDARG00000110925
29218,5S_rRNA,ENSDARG00000082556
29219,,ENSDARG00000114742
29220,,ENSDARG00000113397
29221,5S_rRNA,ENSDARG00000100848
29222,CSF3R,ENSDARG00000045959
29223,5S_rRNA,ENSDARG00000084684
29224,pex11a,ENSDARG00000111994
29225,,ENSDARG00000111904
29226,unm_sa38659,ENSDARG00000104501
29227,RNaseP_nuc,ENSDARG00000085497
29228,EFR3A,ENSDARG00000005163
29229,,ENSDARG00000115470
29230,,ENSDARG00000114272
29231,TRIP10,ENSDARG00000100788
29232,5S_rRNA,ENSDARG00000111413
29233,,ENSDARG00000109462
29234,chmp2ba,ENSDARG00000113182
29235,tubb4bl,ENSDARG00000104436
29236,5S_rRNA,ENSDARG00000108310
29237,zgc:171566,ENSDARG00000105118
29238,,ENSDARG00000114242
29239,,ENSDARG00000115183
29240,,ENSDARG00000113631
29241,5S_rRNA,ENSDARG00000108526
29242,itln1,ENSDARG00000007534
29243,,ENSDARG00000109378
29244,,ENSDARG00000107066
29245,5S_rRNA,ENSDARG00000080245
29246,CACNG2,ENSDARG00000102376
29247,,ENSDARG00000112046
29248,tulp3,ENSDARG00000063672
29249,,ENSDARG00000110557
29250,5S_rRNA,ENSDARG00000113869
29251,,ENSDARG00000112286
29252,dctpp1,ENSDARG00000112902
29253,5S_rRNA,ENSDARG00000114043
29254,alx3,ENSDARG00000111246
29255,clic2,ENSDARG00000115320
29256,5S_rRNA,ENSDARG00000080110
29257,,ENSDARG00000115619
29258,crk,ENSDARG00000115801
29259,,ENSDARG00000116325
29260,TALDO1,ENSDARG00000103369
29261,,ENSDARG00000114910
29262,5S_rRNA,ENSDARG00000112382
29263,,ENSDARG00000116727
29264,BNIP3L,ENSDARG00000025468
29265,,ENSDARG00000115982
29266,,ENSDARG00000115529
29267,gig2g,ENSDARG00000098463
29268,5S_rRNA,ENSDARG00000112618
29269,,ENSDARG00000116906
29270,gngt1,ENSDARG00000116914
29271,5S_rRNA,ENSDARG00000107556
29272,,ENSDARG00000099172
29273,,ENSDARG00000114103
29274,NHERF1,ENSDARG00000102503
29275,,ENSDARG00000114296
29276,,ENSDARG00000109243
29277,U6,ENSDARG00000114561
29278,,ENSDARG00000114158
29279,U6,ENSDARG00000114772
29280,MBD5,ENSDARG00000059581
29281,,ENSDARG00000111370
29282,si:ch73-170d6.1,ENSDARG00000113301
29283,GPR182,ENSDARG00000036616
29284,c5ar1,ENSDARG00000040319
29285,,ENSDARG00000114719
29286,5S_rRNA,ENSDARG00000116657
29287,ptger2b,ENSDARG00000116581
29288,U1,ENSDARG00000116359
29289,ccdc50a,ENSDARG00000105136
29290,,ENSDARG00000113831
29291,5S_rRNA,ENSDARG00000115993
29292,gtf2e2,ENSDARG00000115211
29293,SNORA63,ENSDARG00000115262
29294,,ENSDARG00000113291
29295,MIR208A,ENSDARG00000083623
29296,pafah1b3,ENSDARG00000116495
29297,5S_rRNA,ENSDARG00000100488
29298,,ENSDARG00000116777
29299,,ENSDARG00000113128
29300,5S_rRNA,ENSDARG00000084639
29301,,ENSDARG00000110287
29302,szrd1,ENSDARG00000114005
29303,5S_rRNA,ENSDARG00000108106
29304,,ENSDARG00000086720
29305,klf2b,ENSDARG00000040432
29306,,ENSDARG00000113778
29307,hdgfl2,ENSDARG00000019530
29308,5S_rRNA,ENSDARG00000085957
29309,,ENSDARG00000115899
29310,5S_rRNA,ENSDARG00000103412
29311,ccdc92,ENSDARG00000115475
29312,,ENSDARG00000112745
29313,,ENSDARG00000112995
29314,5S_rRNA,ENSDARG00000098120
29315,tiam2b,ENSDARG00000098233
29316,tsfm,ENSDARG00000110047
29317,,ENSDARG00000111999
29318,,ENSDARG00000115576
29319,5S_rRNA,ENSDARG00000110899
29320,5S_rRNA,ENSDARG00000091416
29321,pde6d,ENSDARG00000115620
29322,5S_rRNA,ENSDARG00000115340
29323,,ENSDARG00000114071
29324,nkap,ENSDARG00000116152
29325,5S_rRNA,ENSDARG00000081059
29326,,ENSDARG00000112058
29327,,ENSDARG00000114851
29328,5S_rRNA,ENSDARG00000108999
29329,5S_rRNA,ENSDARG00000107445
29330,,ENSDARG00000114297
29331,5S_rRNA,ENSDARG00000084290
29332,tlr22,ENSDARG00000104045
29333,U1,ENSDARG00000116114
29334,5S_rRNA,ENSDARG00000085427
29335,5S_rRNA,ENSDARG00000114663
29336,,ENSDARG00000112605
29337,kat7a,ENSDARG00000116877
29338,5S_rRNA,ENSDARG00000112630
29339,U6,ENSDARG00000114713
29340,,ENSDARG00000109641
29341,U1,ENSDARG00000111851
29342,fetub,ENSDARG00000053973
29343,U1,ENSDARG00000113288
29344,,ENSDARG00000111517
29345,wu:fc23c09,ENSDARG00000088002
29346,lig1,ENSDARG00000110159
29347,U6,ENSDARG00000112536
29348,ADAM12,ENSDARG00000116062
29349,SNTG1,ENSDARG00000061832
29350,,ENSDARG00000110493
29351,5S_rRNA,ENSDARG00000116952
29352,cfap100,ENSDARG00000111530
29353,rnu6atacb,ENSDARG00000083060
29354,man1b1b,ENSDARG00000114459
29355,5S_rRNA,ENSDARG00000114658
29356,5S_rRNA,ENSDARG00000115638
29357,,ENSDARG00000116142
29358,cmtm3,ENSDARG00000115417
29359,U6,ENSDARG00000116579
29360,,ENSDARG00000092197
29361,kitlgb,ENSDARG00000116557
29362,,ENSDARG00000114645
29363,5S_rRNA,ENSDARG00000115770
29364,,ENSDARG00000116782
29365,U6,ENSDARG00000110822
29366,U1,ENSDARG00000104948
29367,5S_rRNA,ENSDARG00000111599
29368,,ENSDARG00000099245
29369,U6,ENSDARG00000114131
29370,5S_rRNA,ENSDARG00000082983
29371,wdr74,ENSDARG00000115634
29372,,ENSDARG00000117181
29373,ptgis,ENSDARG00000113227
29374,rn7sl1-4,ENSDARG00000112394
29375,,ENSDARG00000116673
29376,CAAP1,ENSDARG00000079652
29377,yipf4,ENSDARG00000109994
29378,dre-mir-430b-9,ENSDARG00000114311
29379,,ENSDARG00000111864
29380,U6,ENSDARG00000117139
29381,taar12b,ENSDARG00000114436
29382,arf5,ENSDARG00000115687
29383,mir124-6,ENSDARG00000083622
29384,5S_rRNA,ENSDARG00000111565
29385,,ENSDARG00000115947
29386,U4,ENSDARG00000116853
29387,,ENSDARG00000115105
29388,mnx1,ENSDARG00000109419
29389,PURB,ENSDARG00000103546
29390,,ENSDARG00000101405
29391,THBS4,ENSDARG00000102777
29392,ssuh2.3,ENSDARG00000115671
29393,5S_rRNA,ENSDARG00000112835
29394,ZNF131,ENSDARG00000068400
29395,rpl30,ENSDARG00000109253
29396,,ENSDARG00000112492
29397,U1,ENSDARG00000115510
29398,,ENSDARG00000110299
29399,U6,ENSDARG00000115258
29400,tgm1l2,ENSDARG00000101595
29401,,ENSDARG00000110829
29402,5S_rRNA,ENSDARG00000106572
29403,,ENSDARG00000113813
29404,barhl2,ENSDARG00000115723
29405,U6,ENSDARG00000111328
29406,smyd4,ENSDARG00000060983
29407,mrm3b,ENSDARG00000069082
29408,,ENSDARG00000114321
29409,,ENSDARG00000110221
29410,U3,ENSDARG00000116415
29411,,ENSDARG00000109389
29412,,ENSDARG00000115285
29413,U6,ENSDARG00000110813
29414,tlcd5b,ENSDARG00000109632
29415,,ENSDARG00000116476
29416,,ENSDARG00000116410
29417,U6,ENSDARG00000115379
29418,P2RY14,ENSDARG00000103305
29419,,ENSDARG00000113933
29420,,ENSDARG00000099075
29421,,ENSDARG00000111729
29422,,ENSDARG00000115110
29423,smad3a,ENSDARG00000117146
29424,MIR455,ENSDARG00000099451
29425,mhc2dgb,ENSDARG00000104635
29426,,ENSDARG00000103436
29427,,ENSDARG00000109706
29428,tas2r203,ENSDARG00000099716
29429,,ENSDARG00000115981
29430,,ENSDARG00000109547
29431,PLPPR2,ENSDARG00000044600
29432,mir150,ENSDARG00000081593
29433,LHFPL4,ENSDARG00000111810
29434,rgs7bpb,ENSDARG00000117059
29435,,ENSDARG00000109564
29436,mir430c-6,ENSDARG00000114836
29437,TNPO1,ENSDARG00000035390
29438,,ENSDARG00000110992
29439,,ENSDARG00000111507
29440,,ENSDARG00000106245
29441,nucb2a,ENSDARG00000112218
29442,gig2q,ENSDARG00000086378
29443,,ENSDARG00000114758
29444,,ENSDARG00000111122
29445,,ENSDARG00000113280
29446,,ENSDARG00000075385
29447,col18a1b,ENSDARG00000095901
29448,,ENSDARG00000114013
29449,lye,ENSDARG00000116617
29450,,ENSDARG00000114751
29451,,ENSDARG00000113479
29452,spice1,ENSDARG00000004647
29453,,ENSDARG00000033587
29454,,ENSDARG00000113327
29455,,ENSDARG00000116561
29456,,ENSDARG00000103976
29457,rpl32,ENSDARG00000115707
29458,VMAC,ENSDARG00000115939
29459,GRM7,ENSDARG00000100267
29460,stx5a,ENSDARG00000112598
29461,clcnk,ENSDARG00000022560
29462,uap1l1,ENSDARG00000114093
29463,fzd6,ENSDARG00000104874
29464,,ENSDARG00000091595
29465,psmc1a,ENSDARG00000112404
29466,zgc:173552,ENSDARG00000110909
29467,SLC10A7,ENSDARG00000104508
29468,dele1,ENSDARG00000104789
29469,zp3f.1,ENSDARG00000115206
29470,,ENSDARG00000109381
29471,her15.1,ENSDARG00000054562
29472,,ENSDARG00000114269
29473,AP1G2,ENSDARG00000054337
29474,,ENSDARG00000114996
29475,,ENSDARG00000113866
29476,RBPJ,ENSDARG00000003398
29477,capn2l,ENSDARG00000034211
29478,slc39a1,ENSDARG00000112079
29479,kcnc4,ENSDARG00000113894
29480,npepps,ENSDARG00000116096
29481,,ENSDARG00000104715
29482,YBEY,ENSDARG00000011999
29483,,ENSDARG00000116035
29484,,ENSDARG00000112951
29485,,ENSDARG00000116071
29486,,ENSDARG00000112904
29487,GGPS1,ENSDARG00000023627
29488,hspa8,ENSDARG00000114726
29489,laptm5,ENSDARG00000101785
29490,TRAP1,ENSDARG00000024317
29491,foxr1,ENSDARG00000004864
29492,,ENSDARG00000111641
29493,,ENSDARG00000112363
29494,TGFBR1,ENSDARG00000042259
29495,gig2k,ENSDARG00000103447
29496,,ENSDARG00000112098
29497,,ENSDARG00000111621
29498,timm50,ENSDARG00000109900
29499,,ENSDARG00000110698
29500,,ENSDARG00000116768
29501,,ENSDARG00000109653
29502,,ENSDARG00000110601
29503,WSCD1,ENSDARG00000098113
29504,,ENSDARG00000110499
29505,prop1,ENSDARG00000114449
29506,SLC38A8,ENSDARG00000009482
29507,,ENSDARG00000111059
29508,nphp1,ENSDARG00000113790
29509,,ENSDARG00000114613
29510,,ENSDARG00000111261
29511,,ENSDARG00000117121
29512,,ENSDARG00000114353
29513,rnf41,ENSDARG00000111636
29514,PPIG,ENSDARG00000044431
29515,acot14,ENSDARG00000110067
29516,,ENSDARG00000086752
29517,,ENSDARG00000105254
29518,,ENSDARG00000112366
29519,,ENSDARG00000102078
29520,mfsd14bb,ENSDARG00000030129
29521,cd74b,ENSDARG00000036628
29522,,ENSDARG00000111026
29523,lysmd2,ENSDARG00000112692
29524,,ENSDARG00000113758
29525,cbx8b,ENSDARG00000114315
29526,lsm8,ENSDARG00000111914
29527,SOWAHC,ENSDARG00000098790
29528,,ENSDARG00000109348
29529,uchl5,ENSDARG00000110434
29530,rell1,ENSDARG00000018312
29531,NUDT12,ENSDARG00000100813
29532,SIVA1,ENSDARG00000114552
29533,,ENSDARG00000109768
29534,ddx59,ENSDARG00000114618
29535,aldh1l1,ENSDARG00000114342
29536,zmp:0000001003,ENSDARG00000090740
29537,,ENSDARG00000115476
29538,,ENSDARG00000098301
29539,rims1b,ENSDARG00000078902
29540,,ENSDARG00000114177
29541,slc25a26,ENSDARG00000111558
29542,NAA80,ENSDARG00000068590
29543,zgc:86738,ENSDARG00000102207
29544,CAMLG,ENSDARG00000100409
29545,phf5a,ENSDARG00000114593
29546,KISS1R,ENSDARG00000067563
29547,si:ch73-329n5.6,ENSDARG00000103634
29548,,ENSDARG00000114214
29549,,ENSDARG00000112118
29550,,ENSDARG00000110599
29551,,ENSDARG00000110386
29552,,ENSDARG00000114862
29553,si:dkey-238c7.16,ENSDARG00000111432
29554,GASK1A,ENSDARG00000076862
29555,zgc:165453,ENSDARG00000078183
29556,cnot1,ENSDARG00000109411
29557,peli1b,ENSDARG00000112797
29558,SLA,ENSDARG00000100287
29559,MRPL22,ENSDARG00000109961
29560,,ENSDARG00000110669
29561,zgc:56231,ENSDARG00000010332
29562,,ENSDARG00000112161
29563,,ENSDARG00000116237
29564,zgc:55461,ENSDARG00000116706
29565,,ENSDARG00000110225
29566,BMP10,ENSDARG00000109233
29567,KIF3C,ENSDARG00000017162
29568,,ENSDARG00000114484
29569,,ENSDARG00000100839
29570,,ENSDARG00000112245
29571,tlr21,ENSDARG00000114123
29572,tpm1,ENSDARG00000087402
29573,CCNJ,ENSDARG00000059917
29574,,ENSDARG00000102748
29575,,ENSDARG00000115153
29576,gig2d,ENSDARG00000113812
29577,,ENSDARG00000109848
29578,acadl,ENSDARG00000115321
29579,zmp:0000001020,ENSDARG00000091499
29580,LCLAT1,ENSDARG00000103320
29581,CRYBB3,ENSDARG00000041301
29582,,ENSDARG00000101186
29583,,ENSDARG00000112223
29584,,ENSDARG00000116566
29585,THOC1,ENSDARG00000088246
29586,arih1l,ENSDARG00000112965
29587,,ENSDARG00000098142
29588,med7,ENSDARG00000109382
29589,chrnb1,ENSDARG00000112115
29590,,ENSDARG00000098490
29591,atp6v1aa,ENSDARG00000113437
29592,,ENSDARG00000112606
29593,GUCY1A2,ENSDARG00000093185
29594,,ENSDARG00000109912
29595,,ENSDARG00000116631
29596,serbp1b,ENSDARG00000087421
29597,,ENSDARG00000103081
29598,ccl34a.3,ENSDARG00000094983
29599,p2rx2,ENSDARG00000113521
29600,,ENSDARG00000102158
29601,,ENSDARG00000116796
29602,acot9.2,ENSDARG00000113544
29603,uts2d,ENSDARG00000098149
29604,,ENSDARG00000109678
29605,TM2D2,ENSDARG00000035515
29606,vasna,ENSDARG00000111629
29607,,ENSDARG00000111462
29608,,ENSDARG00000113832
29609,mrps18c,ENSDARG00000114200
29610,,ENSDARG00000074231
29611,,ENSDARG00000112578
29612,,ENSDARG00000109932
29613,MYL9,ENSDARG00000008030
29614,guca1g,ENSDARG00000114717
29615,,ENSDARG00000114055
29616,,ENSDARG00000114192
29617,,ENSDARG00000114869
29618,BAMBI,ENSDARG00000099677
29619,,ENSDARG00000112439
29620,FEZ1,ENSDARG00000023174
29621,il1b,ENSDARG00000098700
29622,,ENSDARG00000111490
29623,,ENSDARG00000116239
29624,PRC1,ENSDARG00000100918
29625,WDR44,ENSDARG00000060249
29626,,ENSDARG00000112719
29627,,ENSDARG00000113448
29628,ABCF3,ENSDARG00000089705
29629,,ENSDARG00000110751
29630,UNC5C,ENSDARG00000087341
29631,APOO,ENSDARG00000104696
29632,,ENSDARG00000116939
29633,,ENSDARG00000106669
29634,,ENSDARG00000110296
29635,stimate,ENSDARG00000112099
29636,,ENSDARG00000113197
29637,,ENSDARG00000115432
29638,,ENSDARG00000111260
29639,,ENSDARG00000112431
29640,,ENSDARG00000114226
29641,myb,ENSDARG00000114024
29642,,ENSDARG00000114957
29643,,ENSDARG00000115803
29644,,ENSDARG00000115313
29645,zgc:165603,ENSDARG00000098702
29646,,ENSDARG00000111321
29647,,ENSDARG00000106267
29648,,ENSDARG00000099710
29649,znf1153,ENSDARG00000103954
29650,,ENSDARG00000101185
29651,kptn,ENSDARG00000111197
29652,,ENSDARG00000112405
29653,HGH1,ENSDARG00000101259
29654,,ENSDARG00000111395
29655,CRYGN,ENSDARG00000102129
29656,,ENSDARG00000115068
29657,,ENSDARG00000114102
29658,PAX6,ENSDARG00000045936
29659,,ENSDARG00000102288
29660,,ENSDARG00000112328
29661,PSPH,ENSDARG00000040314
29662,,ENSDARG00000111796
29663,,ENSDARG00000109226
29664,,ENSDARG00000116655
29665,,ENSDARG00000112545
29666,,ENSDARG00000115162
29667,znf1005,ENSDARG00000099917
29668,pitrm1,ENSDARG00000115745
29669,,ENSDARG00000113953
29670,tmem199,ENSDARG00000112510
29671,CHD3,ENSDARG00000021405
29672,FNDC4,ENSDARG00000009949
29673,,ENSDARG00000115012
29674,cyp46a1.5,ENSDARG00000093477
29675,,ENSDARG00000110595
29676,S1PR2,ENSDARG00000036548
29677,MIGA2,ENSDARG00000089357
29678,,ENSDARG00000116885
29679,SEC24A,ENSDARG00000104375
29680,ftr81,ENSDARG00000109055
29681,,ENSDARG00000116221
29682,ADCY2,ENSDARG00000058392
29683,MRE11,ENSDARG00000105014
29684,,ENSDARG00000115015
29685,ehd1b,ENSDARG00000110919
29686,,ENSDARG00000113444
29687,SBNO2,ENSDARG00000098801
29688,,ENSDARG00000109829
29689,rab7a,ENSDARG00000110814
29690,KCNG2,ENSDARG00000035961
29691,si:ch73-309g22.1,ENSDARG00000099495
29692,TTC28,ENSDARG00000114920
29693,tnpo2b,ENSDARG00000113296
29694,,ENSDARG00000114831
29695,COG7,ENSDARG00000061372
29696,SMIM20,ENSDARG00000112670
29697,mcm6l,ENSDARG00000111624
29698,,ENSDARG00000112520
29699,COX5B,ENSDARG00000068738
29700,,ENSDARG00000113883
29701,,ENSDARG00000098204
29702,,ENSDARG00000112892
29703,,ENSDARG00000113986
29704,,ENSDARG00000101687
29705,ncapg,ENSDARG00000109474
29706,,ENSDARG00000112078
29707,rap2aa,ENSDARG00000077553
29708,MRPL21,ENSDARG00000003846
29709,,ENSDARG00000087245
29710,SNORD14,ENSDARG00000082008
29711,,ENSDARG00000117054
29712,5S_rRNA,ENSDARG00000104967
29713,si:ch211-255f4.11,ENSDARG00000102099
29714,,ENSDARG00000076211
29715,KCTD5,ENSDARG00000098817
29716,5S_rRNA,ENSDARG00000081518
29717,,ENSDARG00000078289
29718,,ENSDARG00000110179
29719,ints2,ENSDARG00000101876
29720,,ENSDARG00000114922
29721,trim35-12,ENSDARG00000101264
29722,,ENSDARG00000110251
29723,,ENSDARG00000110612
29724,,ENSDARG00000115082
29725,5S_rRNA,ENSDARG00000080384
29726,zgc:171592,ENSDARG00000101964
29727,,ENSDARG00000109441
29728,tmem254,ENSDARG00000109902
29729,PITPNM2,ENSDARG00000111528
29730,nrros,ENSDARG00000112102
29731,5S_rRNA,ENSDARG00000085610
29732,5S_rRNA,ENSDARG00000107007
29733,si:dkey-25e12.3,ENSDARG00000113269
29734,5S_rRNA,ENSDARG00000084341
29735,SHISA6,ENSDARG00000115501
29736,5S_rRNA,ENSDARG00000105989
29737,5S_rRNA,ENSDARG00000098996
29738,igfbp5a,ENSDARG00000111203
29739,ccdc137,ENSDARG00000110733
29740,U1,ENSDARG00000114494
29741,,ENSDARG00000110368
29742,RNF5,ENSDARG00000075606
29743,,ENSDARG00000104258
29744,5S_rRNA,ENSDARG00000109033
29745,,ENSDARG00000110854
29746,5S_rRNA,ENSDARG00000098854
29747,,ENSDARG00000084670
29748,DYNC1H1,ENSDARG00000014717
29749,C1QL3,ENSDARG00000010350
29750,5S_rRNA,ENSDARG00000112711
29751,creld2,ENSDARG00000116264
29752,5S_rRNA,ENSDARG00000100871
29753,NUP188,ENSDARG00000030022
29754,SPIRE1,ENSDARG00000038445
29755,,ENSDARG00000114460
29756,,ENSDARG00000112146
29757,,ENSDARG00000110850
29758,5S_rRNA,ENSDARG00000100008
29759,5S_rRNA,ENSDARG00000107318
29760,ZAR1L,ENSDARG00000055973
29761,,ENSDARG00000110458
29762,,ENSDARG00000088927
29763,5S_rRNA,ENSDARG00000116532
29764,5S_rRNA,ENSDARG00000085198
29765,,ENSDARG00000099201
29766,,ENSDARG00000110695
29767,5S_rRNA,ENSDARG00000107292
29768,,ENSDARG00000117204
29769,5S_rRNA,ENSDARG00000084398
29770,,ENSDARG00000111066
29771,U1,ENSDARG00000082646
29772,gpm6ba,ENSDARG00000110895
29773,DENND4C,ENSDARG00000102766
29774,,ENSDARG00000110639
29775,5S_rRNA,ENSDARG00000116030
29776,spag1a,ENSDARG00000004017
29777,dnah9,ENSDARG00000103383
29778,CARTPT,ENSDARG00000104363
29779,,ENSDARG00000113762
29780,5S_rRNA,ENSDARG00000114527
29781,5S_rRNA,ENSDARG00000108241
29782,,ENSDARG00000110588
29783,,ENSDARG00000110697
29784,,ENSDARG00000115715
29785,5S_rRNA,ENSDARG00000106489
29786,,ENSDARG00000115942
29787,,ENSDARG00000085781
29788,5S_rRNA,ENSDARG00000111776
29789,,ENSDARG00000109409
29790,U6,ENSDARG00000115917
29791,TAT,ENSDARG00000069630
29792,rnf44,ENSDARG00000068582
29793,TIMP4,ENSDARG00000111805
29794,5S_rRNA,ENSDARG00000112197
29795,,ENSDARG00000114917
29796,U6,ENSDARG00000116010
29797,ube2v1,ENSDARG00000041875
29798,5S_rRNA,ENSDARG00000109126
29799,,ENSDARG00000113361
29800,,ENSDARG00000112856
29801,U3,ENSDARG00000109270
29802,,ENSDARG00000113764
29803,,ENSDARG00000080685
29804,,ENSDARG00000089607
