Unnamed: 0,Gene,sox2,gata1a,foxh1,sall4,nanog,smad2,rad21a,eomesa,ctcf,hif1ab,pou5f1,rnf2,tbxta,zic3,tbx6,sox10,tbx16,ensembl_id
6078,cbx4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099441
6079,si:ch73-345f18.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000101218
6080,adgrv1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021137
6081,lrrc59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071426
6082,il11ra,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000026736
6083,irak1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025949
6084,psmc2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020101
6085,cxl34c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000096664
6086,trim62.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060901
6087,wls,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009534
6088,strap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007405
6089,laynb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056835
6090,zdhhc4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045159
6091,angpt1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000030364
6092,si:ch73-109d9.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000089345
6093,fus,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037968
6094,rassf7a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079917
6095,rab1aa,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052263
6096,slc48a1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000026109
6097,npbwr2a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
6098,gucy1b1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086790
6099,ttr,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037191
6100,angel1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077567
6101,dlat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015918
6102,si:ch211-161n3.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045752
6103,cyp46a1.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004262
6104,galcb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016474
6105,igf1ra,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000027423
6106,rab1ab,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000029663
6107,si:dkey-102c8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000113572
6108,rpl35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018334
6109,mmp25a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077290
6110,aspn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002192
6111,lhx5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,ENSDARG00000057936
6112,irf9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016457
6113,mitd1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000044766
6114,si:ch211-23l10.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073998
6115,apoeb,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000040295
6116,rbm4.2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000055080
6117,slc25a27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042873
6118,cab39l1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021374
6119,slc25a1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057110
6120,p2ry1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000105281
6121,ache,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000031796
6122,sf3b5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016855
6123,socs6b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015863
6124,ciz1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000089461
6125,soul4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000101008
6126,rpe,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000005251
6127,lmo3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008720
6128,f7l,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100782
6129,stox2b,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000078572
6130,ddx1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000032117
6131,si:dkey-48p11.3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,MISSING
6132,arl16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059498
6133,lipt2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069852
6134,dpm1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057011
6135,suco,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000016532
6136,kdm4c,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,ENSDARG00000061504
6137,cdh26.1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078404
6138,acsl3a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032079
6139,ndst3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041776
6140,ing5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022413
6141,usp12a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078109
6142,lmo7a,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004930
6143,cdc45,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043720
6144,tmem231,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042272
6145,parietopsin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101725
6146,arl14ep,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000001210
6147,rab25a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058800
6148,scamp5b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000040274
6149,ndfip2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000033928
6150,olfcd3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068576
6151,creld2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000029071
6152,mrps5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062209
6153,agxta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052099
6154,lrrc61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077357
6155,ifnphi1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025607
6156,gata3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016526
6157,ltbp3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
6158,grik2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000113771
6159,abcg2c,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058574
6160,tle3b,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,ENSDARG00000069006
6161,cbln1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057296
6162,armc8,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,ENSDARG00000062258
6163,cercam,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079049
6164,atp6v1ba,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000013443
6165,vps18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070433
6166,igf1rb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000034434
6167,telo2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000000830
6168,si:dkey-72l17.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000104412
6169,neu1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008832
6170,LOC556989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
6171,pax3a,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000010192
6172,pane1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000024681
6173,dhx38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100013
6174,fosb,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055751
6175,pimr69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000093878
6176,cxxc4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077817
6177,dynll1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058454
6178,fh,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075132
6179,utp11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039958
6180,nsfa,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007654
6181,nhp2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069422
6182,eif4ebp3l,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000041607
6183,rps23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021838
6184,hbaa1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000097011
6185,mtnr1aa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037545
6186,degs2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042544
6187,b3galt1a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079700
6188,ginm1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021975
6189,crybb3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041301
6190,bmi1a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,ENSDARG00000006010
6191,hdhd3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053934
6192,tmx4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101512
6193,six1a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039304
6194,rps12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036875
6195,las1l,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000062457
6196,ntaq1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070403
6197,ube2v2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000028198
6198,sh3bgrl2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036878
6199,inip,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000028523
6200,rundc3b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009961
6201,oxnad1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062664
6202,chchd7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000068156
6203,ism1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020541
6204,usp44,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000089861
6205,insig1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000010658
6206,mapkbp1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103746
6207,npr2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000104393
6208,scn8ab,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018032
6209,ssr4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000019444
6210,tex11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078995
6211,igsf9a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075864
6212,cry4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000011890
6213,tmem204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045273
6214,tcea1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003531
6215,uba5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000063588
6216,lsm12b,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000109510
6217,cdc42ep4b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045036
6218,snrnp35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099913
6219,vcpip1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060177
6220,smg5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041481
6221,acp6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000040064
6222,txnl1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011921
6223,dhx16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013150
6224,znf1026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000114894
6225,tubb2b,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,ENSDARG00000098591
6226,ormdl1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000014333
6227,sgk1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025522
6228,si:ch1073-363c19.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000105544
6229,samd9l,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073789
6230,slc39a7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000104451
6231,acot7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018653
6232,prpf8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000026180
6233,nanp,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075143
6234,si:ch211-256e16.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052426
6235,wnt9b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037889
6236,acer3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000093366
6237,snx14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000006332
6238,ndufv2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013044
6239,kcnh1a,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000024167
6240,ppp1r8b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022430
6241,bloc1s4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007597
6242,sobpb,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000017386
6243,olfcg2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101083
6244,her5,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,ENSDARG00000008796
6245,epc1a,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000101579
6246,rps24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039347
6247,epb41l5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032324
6248,mmachc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043877
6249,slx1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098605
6250,dbpb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000057652
6251,pkdccb,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,ENSDARG00000038235
6252,spinb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035697
6253,cnot6l,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000054597
6254,si:ch1073-188e1.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074085
6255,tfpi2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061351
6256,syt3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075830
6257,tmtops3a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036460
6258,tspan37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000095090
6259,ccdc186,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061020
6260,ino80e,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022939
6261,ttc1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000044567
6262,ten1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000097346
6263,prg4b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000028163
6264,cand2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000005749
6265,treh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077911
6266,lsm8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000091656
6267,si:ch211-235f12.2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000092119
6268,alg14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103093
6269,bscl2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000037008
6270,etv1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101959
6271,znf1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088378
6272,akt1s1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,ENSDARG00000074667
6273,sf3b4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018574
6274,pvalb6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009311
6275,ccdc61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062307
6276,slc35a3b,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020981
6277,rfx1a,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000005883
6278,adamts14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078494
6279,eif2b5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074995
6280,cip2a,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000058260
6281,kcnq2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075307
6282,mto1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000055679
6283,rell1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018312
6284,myo5b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062003
6285,chadla,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055160
6286,aldh18a1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099579
6287,znf532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052894
6288,gstp1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
6289,depdc5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078105
6290,atp5pd,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098355
6291,snx12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000019060
6292,tmem176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078659
6293,zp3f.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000054313
6294,porcnl,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052455
6295,amph,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000007663
6296,bag1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020895
6297,lgals17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
6298,si:dkey-225f5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
6299,siah1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,ENSDARG00000030871
6300,ctsc,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101334
6301,prr16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101530
6302,angptl4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000035859
6303,psmf1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022652
6304,lratb.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000104660
6305,fam83d,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077883
6306,rpap3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000087962
6307,alkbh4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052247
6308,myl12.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099766
6309,zc3h10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000030335
6310,dact1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101635
6311,brwd3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000035540
6312,fhl1a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071498
6313,rabep2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061213
6314,ybx1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004757
6315,ctdspla,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000071673
6316,afap1l1b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056453
6317,znf1065,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000090366
6318,sgta,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000019941
6319,tax1bp1b,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056856
6320,tubg1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000015610
6321,abcf2a,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038785
6322,fibpb,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000087666
6323,rnd1a,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000030547
6324,znf622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000014692
6325,uba3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057987
6326,prelid3a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055288
6327,lmnb1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000044299
6328,spsb3b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077487
6329,tlx1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003965
6330,si:ch1073-513e17.1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086739
6331,trabd2b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088816
6332,znf330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020494
6333,hint3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074286
6334,fdx1b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038956
6335,kcnab1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008140
6336,rpl38,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000006413
6337,adck2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073923
