Gene ID,Majority detection flag
ENSSSCG00000038001,present
ENSSSCG00000038003,present
ENSSSCG00000038004,absent
ENSSSCG00000038006,present
ENSSSCG00000038007,present
ENSSSCG00000038008,present
ENSSSCG00000038009,present
ENSSSCG00000038012,present
ENSSSCG00000038013,present
ENSSSCG00000038019,absent
ENSSSCG00000038021,absent
ENSSSCG00000038025,present
ENSSSCG00000038026,present
ENSSSCG00000038027,absent
ENSSSCG00000038028,absent
ENSSSCG00000038029,absent
ENSSSCG00000038031,present
ENSSSCG00000038033,present
ENSSSCG00000038035,absent
ENSSSCG00000038036,absent
ENSSSCG00000038037,present
ENSSSCG00000038038,absent
ENSSSCG00000038039,absent
ENSSSCG00000038041,present
ENSSSCG00000038042,present
ENSSSCG00000038043,absent
ENSSSCG00000038044,present
ENSSSCG00000038046,absent
ENSSSCG00000038047,absent
ENSSSCG00000038048,absent
ENSSSCG00000038049,present
ENSSSCG00000038053,present
ENSSSCG00000038055,present
ENSSSCG00000038056,present
ENSSSCG00000038057,absent
ENSSSCG00000038058,absent
ENSSSCG00000038060,absent
ENSSSCG00000038062,present
ENSSSCG00000038064,absent
ENSSSCG00000038066,absent
ENSSSCG00000038067,absent
ENSSSCG00000038071,present
ENSSSCG00000038073,absent
ENSSSCG00000038075,absent
ENSSSCG00000038076,present
ENSSSCG00000038077,present
ENSSSCG00000038078,absent
ENSSSCG00000038079,present
ENSSSCG00000038080,present
ENSSSCG00000038081,present
ENSSSCG00000038082,present
ENSSSCG00000038085,present
ENSSSCG00000038086,present
ENSSSCG00000038087,absent
ENSSSCG00000038088,present
ENSSSCG00000038089,present
ENSSSCG00000038090,absent
ENSSSCG00000038092,absent
ENSSSCG00000038094,present
ENSSSCG00000038095,present
ENSSSCG00000038097,present
ENSSSCG00000038099,absent
ENSSSCG00000038107,present
ENSSSCG00000038110,absent
ENSSSCG00000038112,absent
ENSSSCG00000038114,absent
ENSSSCG00000038121,absent
ENSSSCG00000038122,absent
ENSSSCG00000038125,absent
ENSSSCG00000038126,present
ENSSSCG00000038128,present
ENSSSCG00000038130,present
ENSSSCG00000038131,absent
ENSSSCG00000038132,present
ENSSSCG00000038135,absent
ENSSSCG00000038136,absent
ENSSSCG00000038138,present
ENSSSCG00000038141,present
ENSSSCG00000038142,present
ENSSSCG00000038144,present
ENSSSCG00000038146,present
ENSSSCG00000038147,absent
ENSSSCG00000038148,absent
ENSSSCG00000038149,absent
ENSSSCG00000038150,present
ENSSSCG00000038151,present
ENSSSCG00000038152,absent
ENSSSCG00000038153,present
ENSSSCG00000038154,present
ENSSSCG00000038156,present
ENSSSCG00000038158,present
ENSSSCG00000038160,absent
ENSSSCG00000038162,present
ENSSSCG00000038164,absent
ENSSSCG00000038166,absent
ENSSSCG00000038170,absent
ENSSSCG00000038171,absent
ENSSSCG00000038172,present
ENSSSCG00000038173,absent
ENSSSCG00000038176,absent
ENSSSCG00000038177,absent
ENSSSCG00000038178,present
ENSSSCG00000038180,present
ENSSSCG00000038181,present
ENSSSCG00000038182,absent
ENSSSCG00000038183,absent
ENSSSCG00000038184,absent
ENSSSCG00000038185,present
ENSSSCG00000038186,absent
ENSSSCG00000038187,present
ENSSSCG00000038188,absent
ENSSSCG00000038189,present
ENSSSCG00000038190,present
ENSSSCG00000038191,present
ENSSSCG00000038192,absent
ENSSSCG00000038200,absent
ENSSSCG00000038202,present
ENSSSCG00000038203,present
ENSSSCG00000038204,present
ENSSSCG00000038205,absent
ENSSSCG00000038212,absent
ENSSSCG00000038215,absent
ENSSSCG00000038217,absent
ENSSSCG00000038218,absent
ENSSSCG00000038219,absent
ENSSSCG00000038220,present
ENSSSCG00000038221,absent
ENSSSCG00000038222,present
ENSSSCG00000038223,present
ENSSSCG00000038226,present
ENSSSCG00000038229,present
ENSSSCG00000038230,absent
ENSSSCG00000038231,present
ENSSSCG00000038233,absent
ENSSSCG00000038234,present
ENSSSCG00000038236,absent
ENSSSCG00000038237,present
ENSSSCG00000038238,present
ENSSSCG00000038240,absent
ENSSSCG00000038243,absent
ENSSSCG00000038248,present
ENSSSCG00000038249,present
ENSSSCG00000038250,present
ENSSSCG00000038251,present
ENSSSCG00000038253,present
ENSSSCG00000038254,present
ENSSSCG00000038255,absent
ENSSSCG00000038256,present
ENSSSCG00000038257,absent
ENSSSCG00000038260,present
ENSSSCG00000038262,present
ENSSSCG00000038263,present
ENSSSCG00000038264,absent
ENSSSCG00000038269,present
ENSSSCG00000038270,absent
ENSSSCG00000038275,absent
ENSSSCG00000038276,present
ENSSSCG00000038278,absent
ENSSSCG00000038280,present
ENSSSCG00000038281,absent
ENSSSCG00000038282,absent
ENSSSCG00000038283,absent
ENSSSCG00000038284,absent
ENSSSCG00000038285,present
ENSSSCG00000038287,present
ENSSSCG00000038289,present
ENSSSCG00000038290,absent
ENSSSCG00000038291,absent
ENSSSCG00000038292,absent
ENSSSCG00000038295,absent
ENSSSCG00000038296,absent
ENSSSCG00000038299,absent
ENSSSCG00000038300,absent
ENSSSCG00000038302,present
ENSSSCG00000038304,present
ENSSSCG00000038305,present
ENSSSCG00000038306,absent
ENSSSCG00000038307,present
ENSSSCG00000038308,present
ENSSSCG00000038310,present
ENSSSCG00000038312,absent
ENSSSCG00000038313,present
ENSSSCG00000038314,absent
ENSSSCG00000038316,absent
ENSSSCG00000038318,present
ENSSSCG00000038320,present
ENSSSCG00000038321,present
ENSSSCG00000038322,absent
ENSSSCG00000038323,absent
ENSSSCG00000038324,absent
ENSSSCG00000038325,absent
ENSSSCG00000038326,present
ENSSSCG00000038327,present
ENSSSCG00000038328,present
ENSSSCG00000038329,present
ENSSSCG00000038331,absent
ENSSSCG00000038333,absent
ENSSSCG00000038337,absent
ENSSSCG00000038338,present
ENSSSCG00000038343,present
ENSSSCG00000038345,present
ENSSSCG00000038348,present
ENSSSCG00000038350,absent
ENSSSCG00000038351,absent
ENSSSCG00000038355,absent
ENSSSCG00000038356,absent
ENSSSCG00000038358,absent
ENSSSCG00000038359,present
ENSSSCG00000038360,present
ENSSSCG00000038361,present
ENSSSCG00000038362,present
ENSSSCG00000038363,present
ENSSSCG00000038364,present
ENSSSCG00000038366,present
ENSSSCG00000038367,present
ENSSSCG00000038370,present
ENSSSCG00000038374,present
ENSSSCG00000038375,present
ENSSSCG00000038376,present
ENSSSCG00000038377,present
ENSSSCG00000038378,absent
ENSSSCG00000038383,present
ENSSSCG00000038384,present
ENSSSCG00000038389,absent
ENSSSCG00000038390,absent
ENSSSCG00000038394,present
ENSSSCG00000038396,absent
ENSSSCG00000038397,present
ENSSSCG00000038398,absent
ENSSSCG00000038399,present
ENSSSCG00000038400,present
ENSSSCG00000038401,present
ENSSSCG00000038404,present
ENSSSCG00000038405,present
ENSSSCG00000038408,absent
ENSSSCG00000038410,present
ENSSSCG00000038413,absent
ENSSSCG00000038414,present
ENSSSCG00000038415,absent
ENSSSCG00000038417,present
ENSSSCG00000038418,absent
ENSSSCG00000038419,absent
ENSSSCG00000038420,present
ENSSSCG00000038422,present
ENSSSCG00000038423,present
ENSSSCG00000038427,absent
ENSSSCG00000038428,present
ENSSSCG00000038433,present
ENSSSCG00000038434,absent
ENSSSCG00000038435,absent
ENSSSCG00000038436,present
ENSSSCG00000038437,present
ENSSSCG00000038438,absent
ENSSSCG00000038439,absent
ENSSSCG00000038440,present
ENSSSCG00000038442,present
ENSSSCG00000038443,present
ENSSSCG00000038444,present
ENSSSCG00000038446,absent
ENSSSCG00000038447,present
ENSSSCG00000038449,absent
ENSSSCG00000038452,absent
ENSSSCG00000038453,present
ENSSSCG00000038455,absent
ENSSSCG00000038457,present
ENSSSCG00000038458,absent
ENSSSCG00000038459,present
ENSSSCG00000038460,absent
ENSSSCG00000038461,absent
ENSSSCG00000038462,present
ENSSSCG00000038463,present
ENSSSCG00000038465,present
ENSSSCG00000038466,present
ENSSSCG00000038469,present
ENSSSCG00000038471,absent
ENSSSCG00000038474,present
ENSSSCG00000038475,present
ENSSSCG00000038477,present
ENSSSCG00000038478,present
ENSSSCG00000038485,present
ENSSSCG00000038486,present
ENSSSCG00000038487,present
ENSSSCG00000038488,absent
ENSSSCG00000038489,absent
ENSSSCG00000038491,present
ENSSSCG00000038492,present
ENSSSCG00000038493,present
ENSSSCG00000038494,present
ENSSSCG00000038498,present
ENSSSCG00000038499,present
ENSSSCG00000038500,present
ENSSSCG00000038502,present
ENSSSCG00000038504,present
ENSSSCG00000038505,present
ENSSSCG00000038506,present
ENSSSCG00000038507,present
ENSSSCG00000038508,present
ENSSSCG00000038509,present
ENSSSCG00000038511,present
ENSSSCG00000038514,present
ENSSSCG00000038515,absent
ENSSSCG00000038518,absent
ENSSSCG00000038520,present
ENSSSCG00000038521,absent
ENSSSCG00000038522,present
ENSSSCG00000038523,absent
ENSSSCG00000038526,absent
ENSSSCG00000038527,absent
ENSSSCG00000038528,absent
ENSSSCG00000038530,absent
ENSSSCG00000038531,absent
ENSSSCG00000038533,present
ENSSSCG00000038534,present
ENSSSCG00000038535,present
ENSSSCG00000038536,absent
ENSSSCG00000038537,absent
ENSSSCG00000038538,absent
ENSSSCG00000038539,present
ENSSSCG00000038540,absent
ENSSSCG00000038541,present
ENSSSCG00000038543,absent
ENSSSCG00000038545,absent
ENSSSCG00000038547,absent
ENSSSCG00000038549,present
ENSSSCG00000038550,present
ENSSSCG00000038553,absent
ENSSSCG00000038554,present
ENSSSCG00000038556,present
ENSSSCG00000038557,present
ENSSSCG00000038558,present
ENSSSCG00000038561,absent
ENSSSCG00000038562,present
ENSSSCG00000038564,present
ENSSSCG00000038565,absent
ENSSSCG00000038566,absent
ENSSSCG00000038567,absent
ENSSSCG00000038569,present
ENSSSCG00000038570,absent
ENSSSCG00000038573,absent
ENSSSCG00000038575,present
ENSSSCG00000038578,absent
ENSSSCG00000038579,present
ENSSSCG00000038580,present
ENSSSCG00000038581,present
ENSSSCG00000038584,present
ENSSSCG00000038587,present
ENSSSCG00000038588,absent
ENSSSCG00000038590,present
ENSSSCG00000038591,absent
ENSSSCG00000038592,present
ENSSSCG00000038593,present
ENSSSCG00000038594,present
ENSSSCG00000038596,absent
ENSSSCG00000038597,present
ENSSSCG00000038598,present
ENSSSCG00000038599,absent
ENSSSCG00000038600,absent
ENSSSCG00000038602,present
ENSSSCG00000038604,present
ENSSSCG00000038605,absent
ENSSSCG00000038606,absent
ENSSSCG00000038607,absent
ENSSSCG00000038609,present
ENSSSCG00000038610,absent
ENSSSCG00000038614,present
ENSSSCG00000038615,present
ENSSSCG00000038616,absent
ENSSSCG00000038617,present
ENSSSCG00000038618,present
ENSSSCG00000038619,present
ENSSSCG00000038620,absent
ENSSSCG00000038622,absent
ENSSSCG00000038623,present
ENSSSCG00000038625,present
ENSSSCG00000038626,present
ENSSSCG00000038627,absent
ENSSSCG00000038628,present
ENSSSCG00000038630,present
ENSSSCG00000038631,present
ENSSSCG00000038632,present
ENSSSCG00000038633,present
ENSSSCG00000038635,present
ENSSSCG00000038638,present
ENSSSCG00000038639,present
ENSSSCG00000038640,present
ENSSSCG00000038643,present
ENSSSCG00000038644,absent
ENSSSCG00000038646,present
ENSSSCG00000038647,absent
ENSSSCG00000038650,present
ENSSSCG00000038651,absent
ENSSSCG00000038652,absent
ENSSSCG00000038654,absent
ENSSSCG00000038657,present
ENSSSCG00000038658,absent
ENSSSCG00000038660,present
ENSSSCG00000038662,present
ENSSSCG00000038664,absent
ENSSSCG00000038667,absent
ENSSSCG00000038669,present
ENSSSCG00000038670,absent
ENSSSCG00000038672,absent
ENSSSCG00000038675,absent
ENSSSCG00000038676,absent
ENSSSCG00000038677,absent
ENSSSCG00000038679,present
ENSSSCG00000038681,present
ENSSSCG00000038682,present
ENSSSCG00000038683,absent
ENSSSCG00000038685,absent
ENSSSCG00000038688,absent
ENSSSCG00000038691,absent
ENSSSCG00000038692,absent
ENSSSCG00000038693,present
ENSSSCG00000038694,present
ENSSSCG00000038698,present
ENSSSCG00000038700,present
ENSSSCG00000038701,absent
ENSSSCG00000038702,present
ENSSSCG00000038703,absent
ENSSSCG00000038704,present
ENSSSCG00000038706,present
ENSSSCG00000038707,absent
ENSSSCG00000038708,present
ENSSSCG00000038709,absent
ENSSSCG00000038710,absent
ENSSSCG00000038711,present
ENSSSCG00000038712,present
ENSSSCG00000038713,present
ENSSSCG00000038714,present
ENSSSCG00000038715,present
ENSSSCG00000038716,present
ENSSSCG00000038717,present
ENSSSCG00000038718,present
ENSSSCG00000038719,present
ENSSSCG00000038721,absent
ENSSSCG00000038723,absent
ENSSSCG00000038724,present
ENSSSCG00000038726,present
ENSSSCG00000038727,absent
ENSSSCG00000038730,present
ENSSSCG00000038731,present
ENSSSCG00000038732,present
ENSSSCG00000038733,absent
ENSSSCG00000038734,absent
ENSSSCG00000038735,present
ENSSSCG00000038738,present
ENSSSCG00000038739,absent
ENSSSCG00000038740,absent
ENSSSCG00000038744,absent
ENSSSCG00000038745,absent
ENSSSCG00000038748,absent
ENSSSCG00000038752,present
ENSSSCG00000038753,present
ENSSSCG00000038756,absent
ENSSSCG00000038757,present
ENSSSCG00000038758,absent
ENSSSCG00000038760,present
ENSSSCG00000038762,present
ENSSSCG00000038763,present
ENSSSCG00000038764,present
ENSSSCG00000038765,absent
ENSSSCG00000038766,present
ENSSSCG00000038767,present
ENSSSCG00000038768,absent
ENSSSCG00000038772,present
ENSSSCG00000038774,present
ENSSSCG00000038776,present
ENSSSCG00000038777,present
ENSSSCG00000038779,present
ENSSSCG00000038781,absent
ENSSSCG00000038784,present
ENSSSCG00000038785,absent
ENSSSCG00000038786,absent
ENSSSCG00000038788,present
ENSSSCG00000038792,present
ENSSSCG00000038794,absent
ENSSSCG00000038797,absent
ENSSSCG00000038800,present
ENSSSCG00000038801,present
ENSSSCG00000038802,absent
ENSSSCG00000038804,absent
ENSSSCG00000038805,present
ENSSSCG00000038806,present
ENSSSCG00000038807,present
ENSSSCG00000038809,present
ENSSSCG00000038810,absent
ENSSSCG00000038811,present
ENSSSCG00000038812,present
ENSSSCG00000038814,absent
ENSSSCG00000038816,absent
ENSSSCG00000038821,absent
ENSSSCG00000038824,present
ENSSSCG00000038825,present
ENSSSCG00000038826,present
ENSSSCG00000038829,present
ENSSSCG00000038832,present
ENSSSCG00000038838,absent
ENSSSCG00000038839,absent
ENSSSCG00000038842,present
ENSSSCG00000038843,present
ENSSSCG00000038844,absent
ENSSSCG00000038847,present
ENSSSCG00000038848,absent
ENSSSCG00000038850,absent
ENSSSCG00000038851,absent
ENSSSCG00000038852,present
ENSSSCG00000038853,present
ENSSSCG00000038854,present
ENSSSCG00000038856,present
ENSSSCG00000038857,absent
ENSSSCG00000038858,absent
ENSSSCG00000038859,present
ENSSSCG00000038861,present
ENSSSCG00000038864,absent
ENSSSCG00000038865,absent
ENSSSCG00000038867,present
ENSSSCG00000038868,present
ENSSSCG00000038869,present
ENSSSCG00000038870,present
ENSSSCG00000038872,present
ENSSSCG00000038873,present
ENSSSCG00000038877,absent
ENSSSCG00000038879,present
ENSSSCG00000038880,present
ENSSSCG00000038882,present
ENSSSCG00000038885,absent
ENSSSCG00000038886,present
ENSSSCG00000038887,present
ENSSSCG00000038888,present
ENSSSCG00000038889,absent
ENSSSCG00000038890,absent
ENSSSCG00000038892,absent
ENSSSCG00000038893,absent
ENSSSCG00000038895,present
ENSSSCG00000038898,present
ENSSSCG00000038900,present
ENSSSCG00000038901,present
ENSSSCG00000038902,present
ENSSSCG00000038903,absent
ENSSSCG00000038904,present
ENSSSCG00000038905,absent
ENSSSCG00000038906,absent
ENSSSCG00000038907,present
ENSSSCG00000038911,present
ENSSSCG00000038912,present
ENSSSCG00000038913,present
ENSSSCG00000038914,present
ENSSSCG00000038915,absent
ENSSSCG00000038916,present
ENSSSCG00000038917,present
ENSSSCG00000038918,present
ENSSSCG00000038919,present
ENSSSCG00000038923,present
ENSSSCG00000038924,present
ENSSSCG00000038925,absent
ENSSSCG00000038927,present
ENSSSCG00000038929,absent
ENSSSCG00000038931,present
ENSSSCG00000038932,present
ENSSSCG00000038933,present
ENSSSCG00000038935,absent
ENSSSCG00000038936,absent
ENSSSCG00000038937,absent
ENSSSCG00000038938,present
ENSSSCG00000038939,absent
ENSSSCG00000038940,present
ENSSSCG00000038941,present
ENSSSCG00000038942,absent
ENSSSCG00000038943,present
ENSSSCG00000038944,present
ENSSSCG00000038945,present
ENSSSCG00000038946,absent
ENSSSCG00000038947,present
ENSSSCG00000038948,present
ENSSSCG00000038949,absent
ENSSSCG00000038950,present
ENSSSCG00000038952,absent
ENSSSCG00000038953,present
ENSSSCG00000038954,present
ENSSSCG00000038955,present
ENSSSCG00000038956,absent
ENSSSCG00000038958,present
ENSSSCG00000038959,present
ENSSSCG00000038960,present
ENSSSCG00000038961,present
ENSSSCG00000038963,present
ENSSSCG00000038964,present
ENSSSCG00000038965,absent
ENSSSCG00000038966,absent
ENSSSCG00000038967,present
ENSSSCG00000038968,present
ENSSSCG00000038969,present
ENSSSCG00000038970,present
ENSSSCG00000038971,absent
ENSSSCG00000038973,present
ENSSSCG00000038977,present
ENSSSCG00000038979,absent
ENSSSCG00000038984,absent
ENSSSCG00000038986,absent
ENSSSCG00000038987,present
ENSSSCG00000038989,present
ENSSSCG00000038990,absent
ENSSSCG00000038991,present
ENSSSCG00000038992,present
ENSSSCG00000038993,absent
ENSSSCG00000038994,present
ENSSSCG00000038998,absent
ENSSSCG00000039002,present
ENSSSCG00000039004,present
ENSSSCG00000039007,absent
ENSSSCG00000039008,absent
ENSSSCG00000039009,present
ENSSSCG00000039010,absent
ENSSSCG00000039012,present
ENSSSCG00000039013,absent
ENSSSCG00000039015,absent
ENSSSCG00000039016,present
ENSSSCG00000039020,absent
ENSSSCG00000039021,present
ENSSSCG00000039022,absent
ENSSSCG00000039023,absent
ENSSSCG00000039024,present
ENSSSCG00000039025,absent
ENSSSCG00000039027,present
ENSSSCG00000039028,absent
ENSSSCG00000039030,absent
ENSSSCG00000039031,absent
ENSSSCG00000039032,present
ENSSSCG00000039034,absent
ENSSSCG00000039035,absent
ENSSSCG00000039041,present
ENSSSCG00000039042,absent
ENSSSCG00000039045,present
ENSSSCG00000039046,present
ENSSSCG00000039049,present
ENSSSCG00000039052,present
ENSSSCG00000039053,absent
ENSSSCG00000039054,present
ENSSSCG00000039056,present
ENSSSCG00000039057,absent
ENSSSCG00000039059,present
ENSSSCG00000039060,present
ENSSSCG00000039061,present
ENSSSCG00000039064,present
ENSSSCG00000039066,absent
ENSSSCG00000039068,absent
ENSSSCG00000039071,present
ENSSSCG00000039073,present
ENSSSCG00000039074,absent
ENSSSCG00000039075,present
ENSSSCG00000039077,absent
ENSSSCG00000039080,present
ENSSSCG00000039081,absent
ENSSSCG00000039083,absent
ENSSSCG00000039085,present
ENSSSCG00000039089,present
ENSSSCG00000039091,absent
ENSSSCG00000039094,present
ENSSSCG00000039095,present
ENSSSCG00000039099,absent
ENSSSCG00000039100,absent
ENSSSCG00000039101,absent
ENSSSCG00000039102,absent
ENSSSCG00000039103,absent
ENSSSCG00000039105,absent
ENSSSCG00000039106,absent
ENSSSCG00000039107,absent
ENSSSCG00000039109,present
ENSSSCG00000039112,absent
ENSSSCG00000039116,present
ENSSSCG00000039119,present
ENSSSCG00000039120,absent
ENSSSCG00000039124,present
ENSSSCG00000039130,present
ENSSSCG00000039135,present
ENSSSCG00000039137,present
ENSSSCG00000039139,present
ENSSSCG00000039144,absent
ENSSSCG00000039146,absent
ENSSSCG00000039148,present
ENSSSCG00000039150,present
ENSSSCG00000039151,absent
ENSSSCG00000039152,absent
ENSSSCG00000039157,present
ENSSSCG00000039158,absent
ENSSSCG00000039159,present
ENSSSCG00000039160,present
ENSSSCG00000039161,present
ENSSSCG00000039162,absent
ENSSSCG00000039163,absent
ENSSSCG00000039166,present
ENSSSCG00000039169,absent
ENSSSCG00000039170,absent
ENSSSCG00000039171,present
ENSSSCG00000039172,absent
ENSSSCG00000039175,present
ENSSSCG00000039176,absent
ENSSSCG00000039180,present
ENSSSCG00000039183,present
ENSSSCG00000039185,present
ENSSSCG00000039186,absent
ENSSSCG00000039188,absent
ENSSSCG00000039191,present
ENSSSCG00000039192,absent
ENSSSCG00000039193,absent
ENSSSCG00000039194,present
ENSSSCG00000039196,present
ENSSSCG00000039198,present
ENSSSCG00000039199,absent
ENSSSCG00000039200,absent
ENSSSCG00000039201,present
ENSSSCG00000039202,present
ENSSSCG00000039203,present
ENSSSCG00000039204,absent
ENSSSCG00000039209,absent
ENSSSCG00000039212,absent
ENSSSCG00000039214,absent
ENSSSCG00000039215,present
ENSSSCG00000039216,present
ENSSSCG00000039217,absent
ENSSSCG00000039218,absent
ENSSSCG00000039221,present
ENSSSCG00000039222,present
ENSSSCG00000039223,present
ENSSSCG00000039224,present
ENSSSCG00000039227,absent
ENSSSCG00000039228,absent
